,index,Topic,Sentiment,TweetId,TweetDate,TweetText,Sentiment
670,1533,microsoft,0,126577595553824770,Wed Oct 19 08:37:05 +0000 2011,@joannejacobs I'd like to criticise #Microsoft's Steve Ballmer face-to-face for all the pain & suffering their products cause. #justsaying,0
671,1422,microsoft,1,126553559847288832,Wed Oct 19 07:01:34 +0000 2011,"@guardiantech I love the ""And now it is looking to China:"" Apple funds sweatshops there while Gates funds a foundation #apple #microsoft",1
672,2016,google,2,126510558764736513,Wed Oct 19 04:10:42 +0000 2011,"Para los que tenemos un #GalaxySII, no se preocupen... está 99% confirmado que tendremos #Android 4.0 en este GRANDIOSO terminal. #Google",2
673,2216,google,2,126490558230302721,Wed Oct 19 02:51:13 +0000 2011,"@nandokanarski PUTZ, que bela MERDA... #Google #Android #fail",2
674,1725,apple,2,126264035007143936,Tue Oct 18 11:51:06 +0000 2011,@Apple -Handy: @iPhone -4S-Besitzer schimpfen über Netzprobleme -  http://t.co/abHuRvyc,2
675,344,apple,3,125727044263874560,Mon Oct 17 00:17:17 +0000 2011,"@apple out of respect, I really do think  the Apple logo should be revised to the one you have no doubt seen… http://t.co/xNKwgxme",3
676,556,google,3,126531556255870976,Wed Oct 19 05:34:08 +0000 2011,"RT @Infograhpic: The Perks of Working at #Google, #Facebook, #Twitter and More [INFOGRAPHIC] http://t.c...  @MediaTip",3
677,2266,google,2,126488289157976064,Wed Oct 19 02:42:12 +0000 2011,RT @twandroid: Nouvelle app Calendrier : plus épurée #google #nexusprime,2
678,679,apple,1,125960325437722624,Mon Oct 17 15:44:16 +0000 2011,@iancollinsuk @apple I like what you did there...!,1
679,1132,google,1,126512208451600384,Wed Oct 19 04:17:15 +0000 2011,#Google #Nexus press conference http://t.co/2WV01o5v #slick,1
680,352,apple,3,125695107734319104,Sun Oct 16 22:10:23 +0000 2011,@Jhoodmartin @rolandsmartin yes salute to Steve Jobs and @apple. I'm tweeting and you are watching on the IPad. Let's go Schaub time to lead,3
681,91,apple,3,126279672433614848,Tue Oct 18 12:53:14 +0000 2011,“@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube” It couldn't have 2do w/operator error! #sarcasm Still ❤ @apple,3
682,993,apple,0,125621144148639744,Sun Oct 16 17:16:29 +0000 2011,@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever,0
683,1820,apple,2,125305753903964161,Sat Oct 15 20:23:14 +0000 2011,Esperaba mas de &quot;IOS 5&quot; @Apple,2
684,1057,apple,0,125301265700892672,Sat Oct 15 20:05:24 +0000 2011,@tomcolontonio @apple #EPICFAIL,0
685,1064,apple,0,125265721281351680,Sat Oct 15 17:44:09 +0000 2011,@apple cu,0
686,261,apple,3,125943115449253888,Mon Oct 17 14:35:53 +0000 2011,RT @bsdalton: @apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11,3
687,1225,google,1,126492101549621249,Wed Oct 19 02:57:21 +0000 2011,Calling all #marketing executives in #houston - sign up for #google #training - http://t.co/vo542MrZ - I can't wait to be there for the week,1
688,1468,microsoft,0,126730265551843329,Wed Oct 19 18:43:44 +0000 2011,#Skype is underwhelming: I use skype. It was recently bought by #Microsoft for  $8.5 billion. As such it has a v... http://t.co/Xli2bR42,0
689,1575,twitter,1,126880385605976064,Thu Oct 20 04:40:15 +0000 2011,I've pretty much abandoned Facebook for Twitter. #twitter'slegit,1
690,567,google,3,126530550394650625,Wed Oct 19 05:30:08 +0000 2011,"The Perks of Working at #Google, #Facebook, #Twitter and More [INFOGRAPHIC] http://t.co/0KcgbMWF #sm #socialmedia #redessociales",3
691,1293,google,0,126516408317251585,Wed Oct 19 04:33:56 +0000 2011,Why Google+ Has Uphill Battle Vs. Facebook: Sean Parker http://t.co/L8RSX1Yf #google,0
692,1779,apple,2,125724424774221826,Mon Oct 17 00:06:53 +0000 2011,Como puedo checar mi correo si tengo cuenta @apple.com?? :S osea no q onda con eso!! jajaja,2
693,831,apple,0,126279811151831042,Tue Oct 18 12:53:47 +0000 2011,I made a reservation and yet I still have to wait in line. Humpt! Oh @apple (@ Apple Store w/ 2 others) http://t.co/JZmVBdNm,0
694,2050,google,2,126504512960724992,Wed Oct 19 03:46:40 +0000 2011,@DanielaS04 :) eso!!! #Google+,2
695,2043,google,2,126504896307539968,Wed Oct 19 03:48:12 +0000 2011,Welchen Vorteil bietet G+ für #Facebook? | basic http://t.co/DLvTboeK #Google,2
696,300,apple,3,125918450920062977,Mon Oct 17 12:57:52 +0000 2011,iPhone 4S 8MP camera : It´s a SONY. http://t.co/X1J8HNZu @sony @apple #apple #iphone4S #cameras,3
697,1299,google,0,126505594290057216,Wed Oct 19 03:50:58 +0000 2011,RT @IAmDkT: The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google,0
698,1716,apple,2,126313259572793345,Tue Oct 18 15:06:42 +0000 2011,Mooi verhaal over @Dropbox en hoe zij een geweldig aanbod van @apple Steve Jobs hebben geweigerd in het verleden. http://t.co/eARoBIne!,2
699,1822,apple,2,125275735815491584,Sat Oct 15 18:23:57 +0000 2011,to reiniciando meu computador. ó as idéia @apple,2
700,861,apple,0,126126605344047105,Tue Oct 18 02:45:00 +0000 2011,Suddenly lost all address book on @3GS iPhone. And someone was using my @Apple ID. It all fucked up.,0
701,315,apple,3,125882473312817152,Mon Oct 17 10:34:55 +0000 2011,Steve's last Design is apparently the @apple #apple #iPhone 5 | http://t.co/DIfQTmwm,3
702,1749,apple,2,125996653990772737,Mon Oct 17 18:08:37 +0000 2011,"@MissHell23 Umm, pretty sure I typed @Apple, not you, but okies, why'd you do it, then? *grin*",2
703,453,apple,3,125379023307153408,Sun Oct 16 01:14:23 +0000 2011,"RT @stalkertard: hey @apple, how about if IPhone4S = ""IPhone 4 Steve"" and you donate a small portion of the proceeds towards cancer rese ...",3
704,601,apple,1,126404574230740992,Tue Oct 18 21:09:33 +0000 2011,@Apple will be adding more carrier support to the iPhone 4S (just announced),1
705,175,apple,3,126044055644807169,Mon Oct 17 21:16:59 +0000 2011,waiting for Jacob @fairview @apple storeee,3
706,817,apple,0,126324077513293824,Tue Oct 18 15:49:41 +0000 2011,Interesting... @apple now requires you to have a reservation ?         #apple #iphone #4S    :  http://t.co/zZK4fTii,0
707,1487,microsoft,0,126690175656001538,Wed Oct 19 16:04:26 +0000 2011,"Dear #Microsoft, I should only have to hit the Windows update button *once* when manually running updates, not 4 or 5 times. #sysadmin",0
708,37,apple,3,126357527196741632,Tue Oct 18 18:02:36 +0000 2011,@apple Or @Microsoft Buying Out @RIM ?,3
709,123,apple,3,126134865887363072,Tue Oct 18 03:17:50 +0000 2011,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/r0WYm1jX #PampersHelloApps""",3
710,752,apple,1,125330595302744064,Sat Oct 15 22:01:57 +0000 2011,Hell yes!!! Got my contacts back!!  Thanks @apple,1
711,394,apple,3,125626286939979776,Sun Oct 16 17:36:55 +0000 2011,"@adityasood @apple @Quora I totally agree, was talking w/friends about that yesterday. Siri Everywhere!",3
712,2091,google,2,126498875405115392,Wed Oct 19 03:24:16 +0000 2011,#Google La recherche cryptée étendue à tous les utilisateurs connectés à un service Google via @commentcamarche http://t.co/5d4YG4pa,2
713,1612,twitter,1,126862124201947136,Thu Oct 20 03:27:42 +0000 2011,This twitter shit is funny and entertaining ... I haven't did shit all day but my fingers are hurting #twitter,1
714,39,apple,3,126351669029126144,Tue Oct 18 17:39:20 +0000 2011,"RT @HaendelBalzora: dear @apple please invent ""FaceTime Voicemails."" sincerely, haendel balzora jr. #apple",3
715,462,apple,3,125361209137565696,Sun Oct 16 00:03:36 +0000 2011,@apple iphone 4s arrival on Tuesday!! #iPhone4S,3
716,1566,twitter,1,126883290782244864,Thu Oct 20 04:51:48 +0000 2011,*singing*! everytime  I  try  to leave something keeps  pulling me  back  (me  back) telling me  I  need  #Twitter & all that. lol  (:,1
717,1110,google,1,126522990585315328,Wed Oct 19 05:00:06 +0000 2011,#Facebook power users 'have gone to #Google+ and #Twitter' - Telegraph http://t.co/vwCiOv1f Who are they? #socialmedia,1
718,331,apple,3,125817967240949760,Mon Oct 17 06:18:35 +0000 2011,What's up with @apple stock going up after #SteveJobs death? #Apple #AppleStock,3
719,194,apple,3,126012515019784192,Mon Oct 17 19:11:39 +0000 2011,@coatgal @apple considering his circumstances - suffering faults on/off for long periods -They replaced his phone with a new as a  goodwill,3
720,2155,google,2,126493505047629824,Wed Oct 19 03:02:56 +0000 2011,"So viel zum Thema Retina Display :D Respekt an #Google und #Samsung, Super Amoled HD in 1280x720 auf einem Phone ist krass :D #GalaxyNexus",2
721,2180,google,2,126492130154774528,Wed Oct 19 02:57:28 +0000 2011,#Android Beam 好像很厲害！#Google #ICS,2
722,634,apple,1,126287654093471745,Tue Oct 18 13:24:57 +0000 2011,At the bus with my iPhone ;) thxx @apple,1
723,322,apple,3,125840474132066304,Mon Oct 17 07:48:01 +0000 2011,"If you sign up for iClould, will you also get iRain? @apple #icloud.",3
724,1778,apple,2,125797001337122817,Mon Oct 17 04:55:16 +0000 2011,^___^ que amable es la gente de @apple,2
725,266,apple,3,125939862078619648,Mon Oct 17 14:22:57 +0000 2011,#Siri I could have done with out its not that great #iPhone4S I hear the #iPhone5 is coming out #2013 @apple.inc,3
726,2132,google,2,126494681617010689,Wed Oct 19 03:07:36 +0000 2011,definitivamente sigo sin entender un carajo de #Google+,2
727,1839,google,2,126534647264972800,Wed Oct 19 05:46:25 +0000 2011,Echelon Quality Management System pdf ebook:  http://t.co/sPVYoB8r #google,2
728,579,google,3,126529168715431936,Wed Oct 19 05:24:39 +0000 2011,"Samsung, Google Unveil Phone http://t.co/tzj1bYNc
#Google",3
729,1271,google,1,126487172487462912,Wed Oct 19 02:37:46 +0000 2011,#excellent #AngryBirds #Google #Chrome #Commercial 1080p HD http://t.co/LLsLrxFM via @youtube,1
730,1918,google,2,126526019208351744,Wed Oct 19 05:12:08 +0000 2011,HANBELL SCREW COMPRESSORS MAINTENANCE MANUAL pdf ebook:  http://t.co/m4T1kxiz #google,2
731,1903,google,2,126528018469494784,Wed Oct 19 05:20:05 +0000 2011,Coole 2-minuten VIDEO: Een online check-out in een webwinkel in ‘In Real Life’ #google #webshop http://t.co/E4SnmZtL,2
732,1999,google,2,126515353110065152,Wed Oct 19 04:29:45 +0000 2011,"RT @AL_HASHEMY: يبدو ان طفرة الاجهزة الالكترونية القادمة ستكون بقيادة موتورولا ،، لاسيم بعد استحواذ قوقل عليها. 

#google #motorola #moto",2
733,1821,apple,2,125301831286013952,Sat Oct 15 20:07:39 +0000 2011,Hello you are find Mesh Jacket Motorcycle? Our site have more Mesh http://t.co/tYg4Ualc@Ace @Hardware @Apple @Pee,2
734,2012,google,2,126512627110252544,Wed Oct 19 04:18:55 +0000 2011,#Google Google stellt das Galaxy Nexus vor (GoogleWatchBlog): Heute Nacht hat Google aus Hongkong das nächste Ne... http://t.co/vkyYY2RO,2
735,1234,google,1,126491084854530049,Wed Oct 19 02:53:19 +0000 2011,I love Ice Cream Sandwich :) #Android #Google #Samsung,1
736,767,apple,0,126416109212680192,Tue Oct 18 21:55:23 +0000 2011,THiS IS WHAT WiLL KiLL APPLE http://t.co/72Jw4z5c RiP @APPLE,0
737,2010,google,2,126513333191979008,Wed Oct 19 04:21:43 +0000 2011,Desbloquear el telefono con reconocimiento facial vs la habilidad de interactuar con tu voz #Apple #vs #Google,2
738,2212,google,2,126490790150144000,Wed Oct 19 02:52:09 +0000 2011,O android 4.0 Ice Cream Sandwich agenda de contato esta parecendo o windows phone 7 #google #android,2
739,1251,google,1,126489182263721984,Wed Oct 19 02:45:45 +0000 2011,New Galaxy Nexus: OS /Hardware Improvements -  Camera Zero Shutter Lag #nexus #samsung #google #android bit.ly/nEJbyE,1
740,572,google,3,126529833487446016,Wed Oct 19 05:27:17 +0000 2011,#GOOGLE me if u dnt understand me Ơ̴̴͡.̮Ơ̴̴̴͡,3
741,1965,google,2,126519715085549568,Wed Oct 19 04:47:05 +0000 2011,Google y Samsung presentan oficialmente el Galaxy Nexus http://t.co/NKoXMfOi vía @xatakamovil #Google #Samsung #Galaxy #Android,2
742,2030,google,2,126507456649101314,Wed Oct 19 03:58:22 +0000 2011,"i like big glutus & i cannot lie
#GOOGLE",2
743,2268,google,2,126488066977308673,Wed Oct 19 02:41:19 +0000 2011,RT @twandroid: Intégration de la reconnaissance vocale #google #nexusprime,2
744,792,apple,0,126377298650861568,Tue Oct 18 19:21:10 +0000 2011,@apple thank you for ruining my 3GS with #iOS5. You've just turned my phone into an utterly useless pile of shit.,0
745,857,apple,0,126129938247061504,Tue Oct 18 02:58:15 +0000 2011,"ugh! @apple, you’re reservation page for the iPhone is NOT working.",0
746,2229,google,2,126489915042168833,Wed Oct 19 02:48:40 +0000 2011,"C'est quand même une conférence, où on n'attend pas 1h30 pour avoir une nouveauté.... #google #nexusprime",2
747,53,apple,3,126325069281624064,Tue Oct 18 15:53:38 +0000 2011,@apple #siri http://t.co/k7b686hX,3
748,1210,google,1,126493037110099968,Wed Oct 19 03:01:04 +0000 2011,O. M. G. #Google is nuts with #ICS and this new phone!,1
749,1281,google,1,126484631389356032,Wed Oct 19 02:27:40 +0000 2011,Updated live wallpaper. Virtual buttons that disappear when you are in full screen mode. More awesome widgets. #Android #Google,1
750,505,apple,3,125261029834899456,Sat Oct 15 17:25:31 +0000 2011,"Thinking more, I want Android to do an iMessage service & for @Google & @Apple to interconnect. They would if the cared about their users.",3
751,1178,google,1,126496005809127424,Wed Oct 19 03:12:52 +0000 2011,"Siri, which #Android device should I replace my #iPhone with? #Apple vs. #Google",1
752,1480,microsoft,0,126712110095925250,Wed Oct 19 17:31:35 +0000 2011,Distrust and angst amongst #Nokia employees against #Selop #Microsoft fixation. http://t.co/jkOTcrMb,0
753,1395,microsoft,1,126669652469350401,Wed Oct 19 14:42:53 +0000 2011,#Microsoft @ ISB... watching the new windows 8 in action...pretty impressive! Finally a contender to mac os.. Interesting battle in store,1
754,903,apple,0,125999655011098624,Mon Oct 17 18:20:33 +0000 2011,"RT @ScottDugas: Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade  ...",0
755,365,apple,3,125669834922008576,Sun Oct 16 20:29:58 +0000 2011,You need to ask #Siri her favorite color and the average speed of an unladen swallow. Seems Someone @apple is a Monty python fan,3
756,1462,microsoft,0,126744129135845377,Wed Oct 19 19:38:49 +0000 2011,Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/DFFkvnSJ,0
757,1318,google,0,126493030185316352,Wed Oct 19 03:01:03 +0000 2011,"good job, #google.  did anyone get when any of this shit is actually shipping? #infofail",0
758,1807,apple,2,125406418777018368,Sun Oct 16 03:03:14 +0000 2011,ASSISTINDO O FILME CHAPA!! PIRATAS DA INFORMÁTICA  ESSE FILME E FODA VIVA @APPLE,2
759,2163,google,2,126492820130373632,Wed Oct 19 03:00:13 +0000 2011,"скромненько, быстренько без пафоса прошла презентация #google и #samsung #android",2
760,2116,google,2,126495346569392129,Wed Oct 19 03:10:15 +0000 2011,@oriondesarrollo en todas las #redessociales ahora también en #google+ http://t.co/z5oXYc0y,2
761,583,google,3,126528767228248064,Wed Oct 19 05:23:03 +0000 2011,New #Google #Nexus -&gt; http://t.co/qR1eijhw,3
762,1332,google,0,126487669533442048,Wed Oct 19 02:39:45 +0000 2011,"If #Google don't fix pinch-zoom on #Android 2.3.6 soon, I might have to leave the fold and go #CyanogenMod",0
763,2144,google,2,126493860804308992,Wed Oct 19 03:04:21 +0000 2011,ESA propaganda de #ICSNexus ya me aburrio q me dan ganas de decir q lo unico q aprecio de android es el browser q trae para abrir #Google,2
764,1258,google,1,126488519265894400,Wed Oct 19 02:43:07 +0000 2011,This Data Usage feature looks amazing on ICS. #android #samsung #google #GALAXYNexus,1
765,1343,microsoft,1,126779403605770241,Wed Oct 19 21:58:59 +0000 2011,WP7 is getting there: #Microsoft Claws Back to Smartphone Relevance: Rich Jaroslovsky - Bloomberg http://t.co/JIMML4RC via @BloombergNews,1
766,2052,google,2,126504335734607873,Wed Oct 19 03:45:58 +0000 2011,RT @laiswhisky: @Peedro_Guiih gato intenda a nat é a metamoforse sorridente. . . . . .ela nao intende ela joga tudo no #google,2
767,1740,apple,2,126054568273518592,Mon Oct 17 21:58:46 +0000 2011,"@Apple Mooi systeem hoor dat films huren, t zou alleen leuker zijn als je ze ook werkelijk kan bekijken!!! #NAAIDOZEN http://t.co/Qg0RYdVX",2
768,964,apple,0,125712104253702146,Sun Oct 16 23:17:55 +0000 2011,@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing.,0
769,1672,twitter,0,126867876115259394,Thu Oct 20 03:50:33 +0000 2011,dear @twitter / #twitter FIX YOUR SHIT. we cant see our retweets or mentions!,0
770,1181,google,1,126495283176685569,Wed Oct 19 03:10:00 +0000 2011,Are you using #Google+ and #Linkedin yet? These are essential tools to get your company and/or you on the FIRST page of Google. Contact...,1
771,318,apple,3,125866368758333440,Mon Oct 17 09:30:55 +0000 2011,@Apple received 1m pre-orders in a single day for its new iPhone 4S #consumer_demand #steve_jobs,3
